Model,Training Period,Testing Period,N features,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
GBDT,9,11,4,0.11790393013100436,0.16119402985074627,0.9718361976811117,0.13619167717528374,0.8344807417450621,0.1237734607738381,0.025444673460024946
GBDT,9,12,4,0.12429378531073447,0.18032786885245902,0.9775181838219088,0.14715719063545152,0.8769657192156336,0.13858323905843595,0.018778522003086797
GBDT,9,13,4,0.2037037037037037,0.3618421052631579,0.9833715290731759,0.26066350710900477,0.9229776037940212,0.2636626239925915,0.014566055567333397
GBDT,9,14,4,0.0903954802259887,0.20253164556962025,0.9853239861102011,0.12499999999999997,0.859340611703192,0.1286388513771505,0.013831013317021492
GBDT,9,15,4,0.22789115646258504,0.2087227414330218,0.9751408341516358,0.21788617886178863,0.8637698698818662,0.20548517287795606,0.02169833408324638
GBDT,9,16,4,0.1456953642384106,0.15789473684210525,0.9698674821610601,0.1515499425947187,0.8526299613584809,0.13635066647828506,0.02530250341762467
GBDT,9,17,4,0.14527845036319612,0.12526096033402923,0.9668882693544928,0.13452914798206278,0.8110503194055754,0.11808096652551524,0.031172787862584313
GBDT,9,18,4,0.16421052631578947,0.25161290322580643,0.9856123335925706,0.1987261146496815,0.8558897274770223,0.1962519058571942,0.013765356631755862
GBDT,9,19,4,0.07258064516129033,0.04911323328785812,0.9545757920772643,0.05858421480878764,0.6867044112062491,0.036923415785266075,0.04117030758629562
GBDT,9,20,4,0.049910873440285206,0.13861386138613863,0.9670549860205032,0.07339449541284404,0.7891855972218729,0.06871399788215056,0.02814377369806132
GBDT,9,21,4,0.07916666666666666,0.2695035460992908,0.9701859956236324,0.12238325281803543,0.8228011897095675,0.13411982781038057,0.026699131920848464
GBDT,9,22,4,0.07918968692449356,0.15985130111524162,0.9652515196477289,0.1059113300492611,0.7963333943779362,0.09608704179632496,0.031156157324024214
GBDT,9,23,4,0.07003891050583658,0.1411764705882353,0.9712304453708672,0.09362808842652795,0.7933278367245445,0.08585803612468096,0.024604733697319907
GBDT,9,24,4,0.07377049180327869,0.19148936170212766,0.9630068188314075,0.10650887573964496,0.7993821681110915,0.10242751072271447,0.027986645556327076
GBDT,9,25,4,0.11312217194570136,0.18796992481203006,0.9696273353981417,0.14124293785310735,0.8673160917177514,0.13100942104887225,0.023775471024398503
GBDT,9,26,4,0.12276214833759591,0.13445378151260504,0.9749923289352562,0.12834224598930483,0.8712958409107372,0.11580622511512932,0.020754735188590296
GBDT,9,27,4,0.09841269841269841,0.14351851851851852,0.9780369017514283,0.11676082862523539,0.8617821861979305,0.10797209827065114,0.019282192856136575
GBDT,9,28,4,0.08978328173374613,0.20863309352517986,0.9805853236580326,0.12554112554112554,0.8253157706055765,0.12810481622161787,0.017102622509801893
