Model,Training Period,Testing Period,N features,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
NN,13,25,9,0.003360585845413051,0.5095057034220533,0.9619887250410679,0.006677130826917806,0.7127596325869449,0.03904592239401873,0.033426345132723995
NN,13,26,9,0.01318245450303313,0.4208566108007449,0.9868275385410519,0.02556416492279848,0.7091136899183843,0.07265714939440951,0.011465956795166663
NN,13,27,9,0.007013715710723192,0.30716723549488056,0.9824856093134074,0.013714285714285717,0.6481070576007105,0.04418580974915943,0.01498628819140182
NN,13,28,9,0.006599622878692646,0.27140549273021003,0.9824685081578414,0.012885906040268456,0.5920577252803241,0.039974933035645234,0.015370986995929158
NN,13,29,9,0.006573227878967791,0.3333333333333333,0.9693168538512451,0.012892225156474183,0.6386416068807146,0.04320471585603804,0.026949029475918027
NN,13,30,9,0.009572017262078588,0.36783042394014964,0.979926098336307,0.01865848644887891,0.6650336550600127,0.056703526663908516,0.017060264072185014
NN,13,31,9,0.009853430225397216,0.3165182987141444,0.9804858719067133,0.019111894167886046,0.6803242753542246,0.052971225056329174,0.016443541558521107
NN,13,32,9,0.006616435766561343,0.24209486166007904,0.9787970003777478,0.012880839094661022,0.6042729585278498,0.03696498330154927,0.017823083084157778
NN,13,33,9,0.007122272540139975,0.28833333333333333,0.9730779630118152,0.01390116512655685,0.607084279565573,0.04170189736238745,0.023159648727997702
NN,13,34,9,0.004715540930216779,0.25060096153846156,0.9529901183449716,0.009256895499195296,0.5785421590915496,0.02867551353785314,0.042120208464328956
NN,13,35,9,0.006262971329917167,0.21719745222929937,0.9699370707672715,0.012174875484228003,0.5911614344828096,0.03235493194825437,0.0262374867457996
NN,13,36,9,0.003944311928035795,0.2295825771324864,0.9445724417868943,0.007755383554295348,0.6140563388831974,0.02356095289974945,0.05019131937065459
NN,14,15,4,0.203125,0.1875,0.9997140149547087,0.195,0.8482625470423334,0.19501333946298027,0.006720796029946201
NN,14,16,4,0.29850746268656714,0.42857142857142855,0.9998003853195596,0.35190615835777117,0.8907591298486723,0.35757905946958357,0.007246599999074477
NN,14,17,4,0.3548387096774194,0.3087719298245614,0.9996874718221268,0.33020637898686683,0.8231620926218799,0.33084933266300465,0.0072780059146688465
NN,14,18,4,0.3441295546558704,0.3281853281853282,0.9996872460619532,0.33596837944664026,0.7713924625437676,0.3359065718524154,0.008271189519514145
NN,14,19,4,0.3623853211009174,0.2598684210526316,0.9996989399211454,0.30268199233716475,0.7351589277249273,0.3067286773737587,0.008272791902900986
NN,14,20,4,0.4759825327510917,0.38515901060070673,0.9997705039857369,0.42578125000000006,0.7155688653895467,0.4280561351462269,0.005447793545911299
NN,14,21,4,0.5129310344827587,0.35311572700296734,0.999737318682435,0.4182776801405976,0.7640295331777441,0.4254608307423607,0.005681104849282805
NN,14,22,4,0.5510204081632653,0.3609625668449198,0.999737987594576,0.43618739903069464,0.81553307423004,0.44585587232005197,0.0062801535114774465
NN,14,23,4,0.3614864864864865,0.2793733681462141,0.9996475272711561,0.31516936671575846,0.7901041100513042,0.3176152764374952,0.008357493523107036
NN,14,24,4,0.44339622641509435,0.373015873015873,0.999705921212457,0.4051724137931034,0.8648632458094605,0.40654062229174975,0.009660672833646192
NN,14,25,4,0.34657039711191334,0.3650190114068441,0.9996682153130074,0.3555555555555555,0.8636713338022745,0.35550929209010074,0.00934234172049544
NN,14,26,4,0.4839650145772595,0.3091247672253259,0.9995810256614137,0.3772727272727273,0.752127304202372,0.3865907206225359,0.00865592542937558
NN,14,27,4,0.3118279569892473,0.14846416382252559,0.999532543686194,0.20115606936416183,0.7038330963696655,0.21495272961102133,0.008853646427071267
NN,14,28,4,0.3146853146853147,0.14539579967689822,0.9995061839393308,0.19889502762430938,0.6622279459975898,0.21368094005820157,0.010082049620780808
NN,14,29,4,0.5083333333333333,0.1967741935483871,0.9994027674360884,0.2837209302325581,0.6746759164044117,0.3160280304851439,0.010315774426637205
NN,14,30,4,0.3956639566395664,0.18204488778054864,0.9994313763796724,0.2493595217762596,0.645733334856351,0.2681310918645133,0.01252368733954575
NN,14,31,4,0.3346938775510204,0.16221562809099901,0.9993031305064869,0.21852098600932712,0.6522184697497305,0.23269328466657535,0.014231455800709484
NN,14,32,4,0.2757847533632287,0.12154150197628459,0.9993156497685236,0.16872427983539093,0.6023425661678798,0.18277864408608033,0.014767217116456476
NN,14,33,4,0.24898785425101214,0.1025,0.9992058525595076,0.14521841794569065,0.5917620131706015,0.15940551800753222,0.015330566256417362
NN,14,34,4,0.2566510172143975,0.0985576923076923,0.998959853505241,0.1424229266174555,0.5338869965760823,0.15859692295723127,0.016445674057566112
NN,14,35,4,0.2660891089108911,0.13694267515923567,0.9989416718867741,0.1808242220353238,0.5626797232660988,0.190400989860226,0.017311376294518267
NN,14,36,4,0.32608695652173914,0.16333938294010888,0.9988921166479594,0.21765417170495768,0.5324639278604506,0.23028273862201934,0.01818889141828708
NN,15,16,17,0.0047169811320754715,0.7071428571428572,0.9810953155582933,0.009371450208254448,0.8425148449125566,0.05675023218741958,0.016287473830255347
NN,15,17,17,0.0066894958987019195,0.5894736842105263,0.9780591212267913,0.0132288672782393,0.8467534322772042,0.061136818131984474,0.019228721011984685
NN,15,18,17,0.008085514595039056,0.6833976833976834,0.9797119498997977,0.01598194130925508,0.8793519547801398,0.07287310165862387,0.018000642998451336
NN,15,19,17,0.005672276747397097,0.5,0.9778365194146532,0.011217298254676948,0.7589331559632182,0.05147478256575206,0.019486818249462388
NN,15,20,17,0.007014776689357463,0.5971731448763251,0.9812367493372717,0.013866666666666668,0.8584697207905746,0.06328937992245275,0.016306946412890013
NN,15,21,17,0.007239129399438015,0.45103857566765576,0.9833106099444322,0.014249554701415581,0.796960766858603,0.05550197774431147,0.01457761133507115
NN,15,22,17,0.008836176345508671,0.5,0.9841118380057627,0.017365464085062916,0.8389175989795388,0.06488310711319249,0.014097213757741757
NN,15,23,17,0.008684152523694071,0.5143603133159269,0.982812974938052,0.01707993757586267,0.8192257689443001,0.0651718352338376,0.015436982080094514
NN,15,24,17,0.009862308828433941,0.5476190476190477,0.9851163458082407,0.019375672766415497,0.7870127137390078,0.07203787900059602,0.01337492021279434
NN,15,25,17,0.007527611525883877,0.46387832699619774,0.984530062266833,0.014814814814814814,0.7841559601461184,0.057577632160503205,0.013977152836346637
NN,15,26,17,0.0049904751683614605,0.3463687150837989,0.9713782420815379,0.009839187473550571,0.6763488634849297,0.0387188273389926,0.02596915449945365
NN,15,27,17,0.005315231660849797,0.2832764505119454,0.9787006338058183,0.010434673287864979,0.709759452402688,0.036301700439657136,0.019136795852803118
NN,15,28,17,0.0029829232647995037,0.2407108239095315,0.9657584537903958,0.005892821831125173,0.7323195114114098,0.023415125052481375,0.0312516710278133
NN,15,29,17,0.006395335167289741,0.2924731182795699,0.9722603572019525,0.012516969236787004,0.7277163488863946,0.03974570483023334,0.025341157378586988
NN,15,30,17,0.007758526154183573,0.35286783042394015,0.9762510689994682,0.015183217983797414,0.7121160789648597,0.049423760122732176,0.021343857276516474
NN,15,31,17,0.010874446654263167,0.3353115727002967,0.981281954704077,0.021065713841851793,0.7460940233858498,0.05760264476719747,0.01691522946469501
NN,15,32,17,0.006439444968341641,0.23616600790513834,0.978741665128008,0.012537047236866264,0.6616588315434488,0.035925228376031286,0.019222708352783727
NN,15,33,17,0.0070799110198494185,0.2758333333333333,0.9740640659800509,0.013805472138805473,0.7211896304745868,0.040620772373918805,0.023711953984999288
NN,15,34,17,0.006916318773755374,0.2668269230769231,0.9657820769329214,0.01348314606741573,0.71257514250139,0.0381830399774639,0.031197669584470338
NN,15,35,17,0.00883318117890893,0.22802547770700637,0.9775170470689798,0.017007529870068174,0.6769171957413109,0.041017376468732075,0.020162524902313645
NN,15,36,17,0.00784009418816226,0.2658802177858439,0.9675614494264948,0.015231065134896292,0.7208480447059984,0.040839807927226246,0.02970229833569257
NN,16,17,7,0.032276015581524764,0.4070175438596491,0.9968073101829034,0.05980922918277906,0.8409800560672512,0.11392388958021547,0.004952437741710836
NN,16,18,7,0.031871345029239766,0.42084942084942084,0.9967784482750597,0.05925523240010872,0.8211596878683134,0.1151358864332339,0.0051917574177228355
NN,16,19,7,0.029914529914529916,0.3684210526315789,0.9968372149957695,0.05533596837944664,0.7598652656254143,0.1042739110755801,0.0053126384173524405
NN,16,20,7,0.033598358553475254,0.4628975265017668,0.9969400531431587,0.062649450023912,0.7755486086540538,0.1240927545184674,0.004659921702475405
NN,16,21,7,0.03560528992878942,0.41543026706231456,0.9968343330037251,0.06558913094401499,0.7926113785474435,0.1209117829417081,0.0047355924580883444
NN,16,22,7,0.03882063882063882,0.42245989304812837,0.9969008962475919,0.07110711071107112,0.8673577905886041,0.12734943163059106,0.004905832970212208
NN,16,23,7,0.02691038334602691,0.27676240208877284,0.9968845958805413,0.049051365108745956,0.8028486120991916,0.08550964917228261,0.005518688192091998
NN,16,24,7,0.03493134184533847,0.3835978835978836,0.9969888889362446,0.06403179509825568,0.8563887850919402,0.11505197760107626,0.00593647413257843
NN,16,25,7,0.030505243088655862,0.3650190114068441,0.9969319450495914,0.0563049853372434,0.8716267629757053,0.10482561053564814,0.006124263242881197
NN,16,26,7,0.04325902335456475,0.30353817504655495,0.9969578487349727,0.07572590011614401,0.7380415168069283,0.11368918446735916,0.0061012828737063984
NN,16,27,7,0.027493751420131787,0.20648464163822525,0.9967900431128667,0.048526168036895925,0.7493473589287017,0.07438526074758736,0.006327087509637471
NN,16,28,7,0.02311184482047049,0.18093699515347333,0.9964302207255622,0.04098810612991765,0.7373683698113782,0.06360551081861907,0.007085877501376841
NN,16,29,7,0.03669558929862617,0.21827956989247313,0.9960856705551419,0.06282884555865056,0.7715243214333902,0.08821628902987307,0.007447161451920252
NN,16,30,7,0.0409794252678116,0.300498753117207,0.9959885835385079,0.07212329792009577,0.7397812072060832,0.1098022506744945,0.008032877745193614
NN,16,31,7,0.03631025957972806,0.2324431256181998,0.9958336353299169,0.06280903380996927,0.7615676457483992,0.09055158531520253,0.008668853594783397
