Scenario,Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
Sliding Window,LDA,14,0.0627177700348432,0.056074766355140186,0.9704377487208641,0.05921052631578948,0.6564206576699234,0.044312736350634735,0.03919946083112649,0.01644768466591904,0.0006425252363403855,0.002451530203493113,7.050152219203464e-05,0.00024034609838177178,-4.165999038603374e-05,0.011285050472680714,0.0185435026438072,0.047330556000640976,0.009826950809165246
History Window,LDA,14,0.0627177700348432,0.056074766355140186,0.9704377487208641,0.05921052631578948,0.6564206576699234,0.044312736350634735,0.03919946083112649,0.007218394488062852,-0.00040698605992623983,0.0009998397692678295,-0.0005319660310846519,0.0001714468835123606,-3.2046146450737115e-05,0.012211184105111416,0.015226726486140051,0.045806761736901146,0.006146450889280608
SEA,LDA,15,0.08658008658008658,0.04784688995215311,0.9751681957186544,0.06163328197226503,0.6396959190911811,0.0523862193524859,0.047204626432950515,-0.0014818373268892903,0.0009997961976300652,0.00036868819207893646,-0.00022049475451515476,0.008030783862734281,-0.00036917343581674975,0.0008731475820305424,0.013495889985539833,0.07578779320852869,0.008481478246523256
AWE,LDA,15,0.09292035398230089,0.050239234449760764,0.975453618756371,0.06521739130434782,0.6417573029176342,0.05653491207915694,0.046016965984146535,-0.00690239807455284,0.0020037654914063507,0.0004330315117283545,-0.001163614483555131,0.011116254694733185,0.0012229112683300736,0.0019791151095195137,0.006403179316970942,0.06598664609233215,0.009246319426247807
Sliding Window,LDA,15,0.08796296296296297,0.045454545454545456,0.9756982670744139,0.05993690851735015,0.6335439209124075,0.051648298664981315,0.04336647856316367,0.0033278015547209437,0.0009809687405983203,0.0048832018322803265,0.002836152599450692,0.004442115274502334,0.0002568880348599034,-0.00023903106530409612,0.030484855542939206,0.10100086373385349,0.004744713269475254
History Window,LDA,15,0.07666666666666666,0.05502392344497608,0.9725993883792049,0.06406685236768801,0.6236904228615524,0.05126142085398787,0.04191825551721684,-0.007582030453897004,0.0031524344678332205,0.000911287739831712,-8.549994662319094e-05,0.00021030463601867666,8.317077668116291e-05,0.002124105938412857,0.009404120689822503,0.06552498520006603,0.002070632078493051
SEA,LDA,16,0.07425742574257425,0.031315240083507306,0.9720780613339052,0.04405286343612334,0.6547678536362211,0.03539828749299037,0.05274203540603216,0.0003651473180557918,0.0019827270437946963,-0.0030804010897187207,-0.0008118518348940063,0.005845676609967598,-3.7659394244737855e-05,0.0025551154964400303,0.025706886289233167,0.0373287584991185,0.004966232458047992
AWE,LDA,16,0.06598984771573604,0.027139874739039668,0.9721209521767102,0.038461538461538464,0.6520296213977053,0.02957351986816183,0.05376758393124448,0.014008665094663563,0.002450836748242935,0.0016748700808131955,0.0006179460177194063,0.005143025571758919,-7.005334126959361e-05,0.0025322794807811633,0.03319257800874527,0.03350592935143428,0.008393580733041838
Sliding Window,LDA,16,0.07111111111111111,0.033402922755741124,0.9711773536349989,0.045454545454545456,0.666058582006728,0.03518835397086161,0.05452171717392275,0.010007898170829432,-0.001174709828071685,0.005907717314164063,-0.003496256953824295,0.0020019573727707795,-0.0003581648771777246,0.00594205718733547,0.041885259037109976,0.04328008745221035,0.002808944392298729
History Window,LDA,16,0.06756756756756757,0.04175365344467641,0.9684752305382801,0.05161290322580645,0.6469395921394303,0.03758973450689977,0.0494752821712616,0.000451397632838102,-0.002648004853368735,0.00012282227970972226,6.81074151236416e-06,-2.478194180535187e-05,-2.0031592682823176e-06,-0.005858382363041148,0.004730431995604523,0.04094228611982327,-0.003945021863052589
SEA,LDA,17,0.11063829787234042,0.08387096774193549,0.9887231803833662,0.09541284403669725,0.7073561956767298,0.09072101872918686,0.03766035854617624,0.016273769727293774,0.003812526967717278,-0.017027166025252605,-0.0007418900719574184,-0.00045549836341365337,-8.934758826906197e-06,0.004345169346367949,0.004364825815787077,0.07755514489563768,0.0023060394611251534
