Dataset,Model1,Model2,Period,Topn,Overlap
Backblaze,LR,RGF,15,3,0.176470588235294
Backblaze,LR,RGF,15,5,1
Backblaze,LR,RGF,16,1,1
Backblaze,LR,RGF,16,3,1
Backblaze,LR,RGF,16,5,1
Backblaze,LR,RGF,17,1,1
Backblaze,LR,RGF,17,3,0.176470588235294
Backblaze,LR,RGF,17,5,1
Backblaze,LR,RGF,18,1,1
Backblaze,LR,RGF,18,3,0.294117647058824
Backblaze,LR,RGF,18,5,1
Backblaze,LR,RGF,19,1,1
Backblaze,LR,RGF,19,3,0.235294117647059
Backblaze,LR,RGF,19,5,1
Backblaze,LR,RGF,20,1,0.5
Backblaze,LR,RGF,20,3,1
Backblaze,LR,RGF,20,5,1
Backblaze,LR,RGF,21,1,1
Backblaze,LR,RGF,21,3,0.176470588235294
Backblaze,LR,RGF,21,5,1
Backblaze,LR,RGF,22,1,1
Backblaze,LR,RGF,22,3,0.235294117647059
Backblaze,LR,RGF,22,5,1
Backblaze,LR,RGF,23,1,1
Backblaze,LR,RGF,23,3,1
Backblaze,LR,RGF,23,5,1
Backblaze,LR,RGF,24,1,1
Backblaze,LR,RGF,24,3,0.176470588235294
Backblaze,LR,RGF,24,5,0.352941176470588
Backblaze,LR,RGF,25,1,0.5
Backblaze,LR,RGF,25,3,0.352941176470588
Backblaze,LR,RGF,25,5,1
Backblaze,LR,RGF,26,1,1
Backblaze,LR,RGF,26,3,0.176470588235294
Backblaze,LR,RGF,26,5,1
Backblaze,LR,RGF,27,1,1
Backblaze,LR,RGF,27,3,0.375
Backblaze,LR,RGF,27,5,1
Backblaze,LR,RGF,28,1,1
Backblaze,LR,RGF,28,3,0.5
Backblaze,LR,RGF,28,5,0.470588235294118
Backblaze,LR,RGF,29,1,1
Backblaze,LR,RGF,29,3,0.285714285714286
Backblaze,LR,RGF,29,5,1
Backblaze,LR,RGF,30,1,1
Backblaze,LR,RGF,30,3,0.333333333333333
Backblaze,LR,RGF,30,5,0.470588235294118
Backblaze,LR,RGF,31,1,1
Backblaze,LR,RGF,31,3,0.285714285714286
Backblaze,LR,RGF,31,5,1
Backblaze,LR,RGF,32,1,1
Backblaze,LR,RGF,32,3,0.5
Backblaze,LR,RGF,32,5,0.3
Backblaze,LR,RGF,33,1,1
Backblaze,LR,RGF,33,3,0.4
Backblaze,LR,RGF,33,5,0.411764705882353
Backblaze,LR,RGF,34,1,0
Backblaze,LR,RGF,34,3,0.4
Backblaze,LR,RGF,34,5,0.529411764705882
Backblaze,LR,RGF,35,1,1
Backblaze,LR,RGF,35,3,0.2
Backblaze,LR,RGF,35,5,0.470588235294118
Backblaze,LR,RGF,36,1,1
Backblaze,LR,RGF,36,3,1
Backblaze,LR,RGF,36,5,1
Backblaze,CART,GBDT,1,1,1
Backblaze,CART,GBDT,1,3,0.571428571428571
Backblaze,CART,GBDT,1,5,1
Backblaze,CART,GBDT,2,1,1
Backblaze,CART,GBDT,2,3,0.470588235294118
Backblaze,CART,GBDT,2,5,1
Backblaze,CART,GBDT,3,1,1
Backblaze,CART,GBDT,3,3,0.411764705882353
Backblaze,CART,GBDT,3,5,1
Backblaze,CART,GBDT,4,1,1
Backblaze,CART,GBDT,4,3,0.235294117647059
Backblaze,CART,GBDT,4,5,1
Backblaze,CART,GBDT,5,1,1
Backblaze,CART,GBDT,5,3,0.352941176470588
Backblaze,CART,GBDT,5,5,1
Backblaze,CART,GBDT,6,1,1
Backblaze,CART,GBDT,6,3,0.5
Backblaze,CART,GBDT,6,5,1
Backblaze,CART,GBDT,7,1,1
Backblaze,CART,GBDT,7,3,0.352941176470588
Backblaze,CART,GBDT,7,5,1
Backblaze,CART,GBDT,8,1,1
Backblaze,CART,GBDT,8,3,1
Backblaze,CART,GBDT,8,5,1
Backblaze,CART,GBDT,9,1,1
Backblaze,CART,GBDT,9,3,0.411764705882353
Backblaze,CART,GBDT,9,5,1
Backblaze,CART,GBDT,10,1,1
Backblaze,CART,GBDT,10,3,0.352941176470588
Backblaze,CART,GBDT,10,5,1
Backblaze,CART,GBDT,11,1,0.333333333333333
Backblaze,CART,GBDT,11,3,1
Backblaze,CART,GBDT,11,5,1
Backblaze,CART,GBDT,12,1,1
Backblaze,CART,GBDT,12,3,1
Backblaze,CART,GBDT,12,5,1
Backblaze,CART,GBDT,13,1,1
Backblaze,CART,GBDT,13,3,1
Backblaze,CART,GBDT,13,5,1
Backblaze,CART,GBDT,14,1,1
Backblaze,CART,GBDT,14,3,1
Backblaze,CART,GBDT,14,5,1
Backblaze,CART,GBDT,15,1,1
Backblaze,CART,GBDT,15,3,1
Backblaze,CART,GBDT,15,5,1
Backblaze,CART,GBDT,16,1,1
Backblaze,CART,GBDT,16,3,1
Backblaze,CART,GBDT,16,5,1
Backblaze,CART,GBDT,17,1,0.25
Backblaze,CART,GBDT,17,3,0.294117647058824
Backblaze,CART,GBDT,17,5,1
Backblaze,CART,GBDT,18,1,1
Backblaze,CART,GBDT,18,3,0.411764705882353
Backblaze,CART,GBDT,18,5,1
Backblaze,CART,GBDT,19,1,1
Backblaze,CART,GBDT,19,3,0.176470588235294
Backblaze,CART,GBDT,19,5,1
Backblaze,CART,GBDT,20,1,1
Backblaze,CART,GBDT,20,3,0.411764705882353
Backblaze,CART,GBDT,20,5,1
Backblaze,CART,GBDT,21,1,0.333333333333333
Backblaze,CART,GBDT,21,3,0.4
Backblaze,CART,GBDT,21,5,1
Backblaze,CART,GBDT,22,1,1
Backblaze,CART,GBDT,22,3,0.352941176470588
Backblaze,CART,GBDT,22,5,1
Backblaze,CART,GBDT,23,1,1
Backblaze,CART,GBDT,23,3,0.333333333333333
Backblaze,CART,GBDT,23,5,1
Backblaze,CART,GBDT,24,1,0.5
Backblaze,CART,GBDT,24,3,0.555555555555556
Backblaze,CART,GBDT,24,5,1
Backblaze,CART,GBDT,25,1,1
Backblaze,CART,GBDT,25,3,0.529411764705882
Backblaze,CART,GBDT,25,5,1
Backblaze,CART,GBDT,26,1,1
Backblaze,CART,GBDT,26,3,0.235294117647059
Backblaze,CART,GBDT,26,5,1
Backblaze,CART,GBDT,27,1,0.5
Backblaze,CART,GBDT,27,3,0.363636363636364
Backblaze,CART,GBDT,27,5,1
Backblaze,CART,GBDT,28,1,0
Backblaze,CART,GBDT,28,3,0.714285714285714
Backblaze,CART,GBDT,28,5,1
Backblaze,CART,GBDT,29,1,1
Backblaze,CART,GBDT,29,3,0.428571428571429
Backblaze,CART,GBDT,29,5,1
Backblaze,CART,GBDT,30,1,1
Backblaze,CART,GBDT,30,3,0.5
Backblaze,CART,GBDT,30,5,1
Backblaze,CART,GBDT,31,1,0.333333333333333
Backblaze,CART,GBDT,31,3,0.272727272727273
Backblaze,CART,GBDT,31,5,1
Backblaze,CART,GBDT,32,1,1
Backblaze,CART,GBDT,32,3,0.428571428571429
Backblaze,CART,GBDT,32,5,0.470588235294118
Backblaze,CART,GBDT,33,1,1
Backblaze,CART,GBDT,33,3,0.571428571428571
Backblaze,CART,GBDT,33,5,1
Backblaze,CART,GBDT,34,1,1
Backblaze,CART,GBDT,34,3,0.833333333333333
Backblaze,CART,GBDT,34,5,1
Backblaze,CART,GBDT,35,1,1
Backblaze,CART,GBDT,35,3,0.714285714285714
Backblaze,CART,GBDT,35,5,1
Backblaze,CART,GBDT,36,1,0.5
Backblaze,CART,GBDT,36,3,0.6
Backblaze,CART,GBDT,36,5,1
Backblaze,CART,NN,1,1,1
Backblaze,CART,NN,1,3,0.444444444444444
Backblaze,CART,NN,1,5,1
Backblaze,CART,NN,2,1,1
Backblaze,CART,NN,2,3,0.375
Backblaze,CART,NN,2,5,1
Backblaze,CART,NN,3,1,1
Backblaze,CART,NN,3,3,0.571428571428571
Backblaze,CART,NN,3,5,1
Backblaze,CART,NN,4,1,1
Backblaze,CART,NN,4,3,0.428571428571429
Backblaze,CART,NN,4,5,1
Backblaze,CART,NN,5,1,1
Backblaze,CART,NN,5,3,0.352941176470588
Backblaze,CART,NN,5,5,1
Backblaze,CART,NN,6,1,0
Backblaze,CART,NN,6,3,0.6
Backblaze,CART,NN,6,5,1
Backblaze,CART,NN,7,1,1
Backblaze,CART,NN,7,3,0.5
Backblaze,CART,NN,7,5,1
Backblaze,CART,NN,8,1,1
Backblaze,CART,NN,8,3,0.352941176470588
Backblaze,CART,NN,8,5,1
Backblaze,CART,NN,9,1,1
Backblaze,CART,NN,9,3,0.625
Backblaze,CART,NN,9,5,1
Backblaze,CART,NN,10,1,1
Backblaze,CART,NN,10,3,0.666666666666667
Backblaze,CART,NN,10,5,1
Backblaze,CART,NN,11,1,0.333333333333333
Backblaze,CART,NN,11,3,0.294117647058824
Backblaze,CART,NN,11,5,1
Backblaze,CART,NN,12,1,0.333333333333333
Backblaze,CART,NN,12,3,1
Backblaze,CART,NN,12,5,1
Backblaze,CART,NN,13,1,0.5
Backblaze,CART,NN,13,3,0.529411764705882
Backblaze,CART,NN,13,5,1
Backblaze,CART,NN,14,1,1
Backblaze,CART,NN,14,3,0.235294117647059
Backblaze,CART,NN,14,5,1
Backblaze,CART,NN,15,1,1
Backblaze,CART,NN,15,3,1
Backblaze,CART,NN,15,5,1
Backblaze,CART,NN,16,1,1
Backblaze,CART,NN,16,3,0.411764705882353
Backblaze,CART,NN,16,5,1
Backblaze,CART,NN,17,1,0.25
Backblaze,CART,NN,17,3,0.470588235294118
Backblaze,CART,NN,17,5,1
Backblaze,CART,NN,18,1,1
Backblaze,CART,NN,18,3,0.428571428571429
Backblaze,CART,NN,18,5,1
Backblaze,CART,NN,19,1,1
Backblaze,CART,NN,19,3,0.235294117647059
Backblaze,CART,NN,19,5,1
Backblaze,CART,NN,20,1,1
Backblaze,CART,NN,20,3,0.625
Backblaze,CART,NN,20,5,1
Backblaze,CART,NN,21,1,0.333333333333333
Backblaze,CART,NN,21,3,0.5
Backblaze,CART,NN,21,5,0.588235294117647
Backblaze,CART,NN,22,1,1
Backblaze,CART,NN,22,3,0.5
Backblaze,CART,NN,22,5,1
Backblaze,CART,NN,23,1,1
Backblaze,CART,NN,23,3,0.333333333333333
Backblaze,CART,NN,23,5,0.647058823529412
Backblaze,CART,NN,24,1,0.5
Backblaze,CART,NN,24,3,0.444444444444444
Backblaze,CART,NN,24,5,0.352941176470588
Backblaze,CART,NN,25,1,0
Backblaze,CART,NN,25,3,0.444444444444444
Backblaze,CART,NN,25,5,0.529411764705882
Backblaze,CART,NN,26,1,1
Backblaze,CART,NN,26,3,0.411764705882353
Backblaze,CART,NN,26,5,1
Backblaze,CART,NN,27,1,0.5
Backblaze,CART,NN,27,3,0.272727272727273
Backblaze,CART,NN,27,5,0.352941176470588
Backblaze,CART,NN,28,1,0
Backblaze,CART,NN,28,3,0.5
Backblaze,CART,NN,28,5,1
Backblaze,CART,NN,29,1,1
Backblaze,CART,NN,29,3,0.375
Backblaze,CART,NN,29,5,1
Backblaze,CART,NN,30,1,1
Backblaze,CART,NN,30,3,0.5
Backblaze,CART,NN,30,5,1
Backblaze,CART,NN,31,1,0.333333333333333
Backblaze,CART,NN,31,3,0.363636363636364
Backblaze,CART,NN,31,5,0.588235294117647
Backblaze,CART,NN,32,1,1
Backblaze,CART,NN,32,3,0.625
Backblaze,CART,NN,32,5,1
Backblaze,CART,NN,33,1,1
Backblaze,CART,NN,33,3,0.25
Backblaze,CART,NN,33,5,1
Backblaze,CART,NN,34,1,1
Backblaze,CART,NN,34,3,0.5
Backblaze,CART,NN,34,5,0.529411764705882
Backblaze,CART,NN,35,1,1
Backblaze,CART,NN,35,3,0.6
Backblaze,CART,NN,35,5,1
Backblaze,CART,NN,36,1,0.5
Backblaze,CART,NN,36,3,0.6
Backblaze,CART,NN,36,5,0.411764705882353
Backblaze,CART,RF,1,1,1
Backblaze,CART,RF,1,3,0.294117647058824
Backblaze,CART,RF,1,5,1
Backblaze,CART,RF,2,1,1
Backblaze,CART,RF,2,3,0.470588235294118
Backblaze,CART,RF,2,5,1
Backblaze,CART,RF,3,1,1
Backblaze,CART,RF,3,3,0.411764705882353
Backblaze,CART,RF,3,5,1
Backblaze,CART,RF,4,1,1
Backblaze,CART,RF,4,3,0.235294117647059
Backblaze,CART,RF,4,5,1
Backblaze,CART,RF,5,1,1
Backblaze,CART,RF,5,3,0.352941176470588
Backblaze,CART,RF,5,5,1
Backblaze,CART,RF,6,1,1
Backblaze,CART,RF,6,3,0.176470588235294
Backblaze,CART,RF,6,5,1
Backblaze,CART,RF,7,1,1
Backblaze,CART,RF,7,3,0.352941176470588
Backblaze,CART,RF,7,5,1
Backblaze,CART,RF,8,1,1
Backblaze,CART,RF,8,3,1
Backblaze,CART,RF,8,5,1
Backblaze,CART,RF,9,1,0.5
Backblaze,CART,RF,9,3,0.411764705882353
Backblaze,CART,RF,9,5,1
Backblaze,CART,RF,10,1,1
Backblaze,CART,RF,10,3,0.352941176470588
Backblaze,CART,RF,10,5,1
Backblaze,CART,RF,11,1,0.333333333333333
Backblaze,CART,RF,11,3,1
Backblaze,CART,RF,11,5,1
Backblaze,CART,RF,12,1,1
Backblaze,CART,RF,12,3,1
Backblaze,CART,RF,12,5,1
Backblaze,CART,RF,13,1,1
Backblaze,CART,RF,13,3,1
Backblaze,CART,RF,13,5,1
Backblaze,CART,RF,14,1,1
Backblaze,CART,RF,14,3,1
Backblaze,CART,RF,14,5,1
Backblaze,CART,RF,15,1,1
Backblaze,CART,RF,15,3,1
Backblaze,CART,RF,15,5,1
Backblaze,CART,RF,16,1,1
Backblaze,CART,RF,16,3,1
Backblaze,CART,RF,16,5,1
Backblaze,CART,RF,17,1,0.25
Backblaze,CART,RF,17,3,1
Backblaze,CART,RF,17,5,1
Backblaze,CART,RF,18,1,1
Backblaze,CART,RF,18,3,0.428571428571429
Backblaze,CART,RF,18,5,1
Backblaze,CART,RF,19,1,1
Backblaze,CART,RF,19,3,1
Backblaze,CART,RF,19,5,1
Backblaze,CART,RF,20,1,1
Backblaze,CART,RF,20,3,0.411764705882353
Backblaze,CART,RF,20,5,1
Backblaze,CART,RF,21,1,0.333333333333333
Backblaze,CART,RF,21,3,0.3
Backblaze,CART,RF,21,5,1
Backblaze,CART,RF,22,1,1
Backblaze,CART,RF,22,3,0.352941176470588
Backblaze,CART,RF,22,5,1
Backblaze,CART,RF,23,1,1
Backblaze,CART,RF,23,3,0.529411764705882
Backblaze,CART,RF,23,5,1
Backblaze,CART,RF,24,1,0.5
Backblaze,CART,RF,24,3,0.777777777777778
Backblaze,CART,RF,24,5,1
Backblaze,CART,RF,25,1,1
Backblaze,CART,RF,25,3,0.529411764705882
Backblaze,CART,RF,25,5,1
Backblaze,CART,RF,26,1,1
Backblaze,CART,RF,26,3,1
Backblaze,CART,RF,26,5,1
Backblaze,CART,RF,27,1,0.5
Backblaze,CART,RF,27,3,0.363636363636364
Backblaze,CART,RF,27,5,1
Backblaze,CART,RF,28,1,0
Backblaze,CART,RF,28,3,0.857142857142857
Backblaze,CART,RF,28,5,1
Backblaze,CART,RF,29,1,1
Backblaze,CART,RF,29,3,0.428571428571429
Backblaze,CART,RF,29,5,1
Backblaze,CART,RF,30,1,1
Backblaze,CART,RF,30,3,0.666666666666667
Backblaze,CART,RF,30,5,1
Backblaze,CART,RF,31,1,0.333333333333333
Backblaze,CART,RF,31,3,0.818181818181818
Backblaze,CART,RF,31,5,1
Backblaze,CART,RF,32,1,1
Backblaze,CART,RF,32,3,0.5
Backblaze,CART,RF,32,5,1
Backblaze,CART,RF,33,1,1
Backblaze,CART,RF,33,3,0.571428571428571
Backblaze,CART,RF,33,5,0.529411764705882
Backblaze,CART,RF,34,1,1
Backblaze,CART,RF,34,3,0.352941176470588
Backblaze,CART,RF,34,5,1
Backblaze,CART,RF,35,1,1
Backblaze,CART,RF,35,3,0.411764705882353
Backblaze,CART,RF,35,5,1
Backblaze,CART,RF,36,1,0.5
Backblaze,CART,RF,36,3,0.294117647058824
Backblaze,CART,RF,36,5,1
Backblaze,CART,RGF,1,1,1
Backblaze,CART,RGF,1,3,0.294117647058824
Backblaze,CART,RGF,1,5,1
Backblaze,CART,RGF,2,1,1
Backblaze,CART,RGF,2,3,0.470588235294118
Backblaze,CART,RGF,2,5,1
Backblaze,CART,RGF,3,1,1
Backblaze,CART,RGF,3,3,0.411764705882353
Backblaze,CART,RGF,3,5,1
Backblaze,CART,RGF,4,1,1
Backblaze,CART,RGF,4,3,0.75
Backblaze,CART,RGF,4,5,1
Backblaze,CART,RGF,5,1,1
Backblaze,CART,RGF,5,3,0.352941176470588
Backblaze,CART,RGF,5,5,1
Backblaze,CART,RGF,6,1,1
Backblaze,CART,RGF,6,3,0.176470588235294
Backblaze,CART,RGF,6,5,1
Backblaze,CART,RGF,7,1,1
Backblaze,CART,RGF,7,3,0.352941176470588
Backblaze,CART,RGF,7,5,1
Backblaze,CART,RGF,8,1,1
Backblaze,CART,RGF,8,3,1
Backblaze,CART,RGF,8,5,1
Backblaze,CART,RGF,9,1,1
Backblaze,CART,RGF,9,3,0.411764705882353
Backblaze,CART,RGF,9,5,1
Backblaze,CART,RGF,10,1,1
Backblaze,CART,RGF,10,3,0.352941176470588
Backblaze,CART,RGF,10,5,1
Backblaze,CART,RGF,11,1,0.333333333333333
Backblaze,CART,RGF,11,3,1
Backblaze,CART,RGF,11,5,1
Backblaze,CART,RGF,12,1,1
Backblaze,CART,RGF,12,3,1
Backblaze,CART,RGF,12,5,1
Backblaze,CART,RGF,13,1,1
Backblaze,CART,RGF,13,3,1
Backblaze,CART,RGF,13,5,1
Backblaze,CART,RGF,14,1,1
Backblaze,CART,RGF,14,3,1
Backblaze,CART,RGF,14,5,1
Backblaze,CART,RGF,15,1,1
Backblaze,CART,RGF,15,3,1
Backblaze,CART,RGF,15,5,1
Backblaze,CART,RGF,16,1,1
Backblaze,CART,RGF,16,3,1
Backblaze,CART,RGF,16,5,1
Backblaze,CART,RGF,17,1,0.25
Backblaze,CART,RGF,17,3,0.176470588235294
Backblaze,CART,RGF,17,5,1
Backblaze,CART,RGF,18,1,1
Backblaze,CART,RGF,18,3,0.411764705882353
Backblaze,CART,RGF,18,5,1
Backblaze,CART,RGF,19,1,1
Backblaze,CART,RGF,19,3,1
Backblaze,CART,RGF,19,5,1
Backblaze,CART,RGF,20,1,1
Backblaze,CART,RGF,20,3,0.411764705882353
Backblaze,CART,RGF,20,5,1
Backblaze,CART,RGF,21,1,0.333333333333333
Backblaze,CART,RGF,21,3,0.588235294117647
Backblaze,CART,RGF,21,5,1
Backblaze,CART,RGF,22,1,1
Backblaze,CART,RGF,22,3,0.352941176470588
Backblaze,CART,RGF,22,5,1
Backblaze,CART,RGF,23,1,1
Backblaze,CART,RGF,23,3,0.529411764705882
Backblaze,CART,RGF,23,5,1
Backblaze,CART,RGF,24,1,0.5
Backblaze,CART,RGF,24,3,0.529411764705882
Backblaze,CART,RGF,24,5,1
Backblaze,CART,RGF,25,1,1
Backblaze,CART,RGF,25,3,0.529411764705882
Backblaze,CART,RGF,25,5,1
Backblaze,CART,RGF,26,1,1
Backblaze,CART,RGF,26,3,1
Backblaze,CART,RGF,26,5,1
Backblaze,CART,RGF,27,1,0.5
Backblaze,CART,RGF,27,3,0.636363636363636
Backblaze,CART,RGF,27,5,1
Backblaze,CART,RGF,28,1,0
Backblaze,CART,RGF,28,3,0.714285714285714
Backblaze,CART,RGF,28,5,1
Backblaze,CART,RGF,29,1,1
Backblaze,CART,RGF,29,3,0.571428571428571
Backblaze,CART,RGF,29,5,1
Backblaze,CART,RGF,30,1,1
Backblaze,CART,RGF,30,3,0.5
Backblaze,CART,RGF,30,5,0.470588235294118
Backblaze,CART,RGF,31,1,0.333333333333333
Backblaze,CART,RGF,31,3,0.272727272727273
Backblaze,CART,RGF,31,5,1
Backblaze,CART,RGF,32,1,1
Backblaze,CART,RGF,32,3,0.428571428571429
Backblaze,CART,RGF,32,5,0.352941176470588
Backblaze,CART,RGF,33,1,1
Backblaze,CART,RGF,33,3,0.571428571428571
Backblaze,CART,RGF,33,5,0.411764705882353
Backblaze,CART,RGF,34,1,1
Backblaze,CART,RGF,34,3,0.5
Backblaze,CART,RGF,34,5,0.529411764705882
Backblaze,CART,RGF,35,1,1
Backblaze,CART,RGF,35,3,0.428571428571429
Backblaze,CART,RGF,35,5,0.470588235294118
Backblaze,CART,RGF,36,1,0.5
Backblaze,CART,RGF,36,3,0.294117647058824
Backblaze,CART,RGF,36,5,1
Backblaze,GBDT,NN,1,1,1
Backblaze,GBDT,NN,1,3,0.555555555555556
Backblaze,GBDT,NN,1,5,1
Backblaze,GBDT,NN,2,1,1
Backblaze,GBDT,NN,2,3,0.176470588235294
Backblaze,GBDT,NN,2,5,1
Backblaze,GBDT,NN,3,1,1
Backblaze,GBDT,NN,3,3,0.235294117647059
Backblaze,GBDT,NN,3,5,1
Backblaze,GBDT,NN,4,1,1
Backblaze,GBDT,NN,4,3,0.352941176470588
Backblaze,GBDT,NN,4,5,1
Backblaze,GBDT,NN,5,1,1
Backblaze,GBDT,NN,5,3,1
Backblaze,GBDT,NN,5,5,1
Backblaze,GBDT,NN,6,1,0
Backblaze,GBDT,NN,6,3,0.333333333333333
Backblaze,GBDT,NN,6,5,1
Backblaze,GBDT,NN,7,1,1
Backblaze,GBDT,NN,7,3,0.352941176470588
Backblaze,GBDT,NN,7,5,1
Backblaze,GBDT,NN,8,1,1
Backblaze,GBDT,NN,8,3,0.352941176470588
Backblaze,GBDT,NN,8,5,1
Backblaze,GBDT,NN,9,1,1
Backblaze,GBDT,NN,9,3,0.352941176470588
Backblaze,GBDT,NN,9,5,1
Backblaze,GBDT,NN,10,1,1
Backblaze,GBDT,NN,10,3,0.235294117647059
Backblaze,GBDT,NN,10,5,1
Backblaze,GBDT,NN,11,1,0
Backblaze,GBDT,NN,11,3,0.294117647058824
Backblaze,GBDT,NN,11,5,1
Backblaze,GBDT,NN,12,1,0.333333333333333
Backblaze,GBDT,NN,12,3,1
Backblaze,GBDT,NN,12,5,1
Backblaze,GBDT,NN,13,1,0.5
Backblaze,GBDT,NN,13,3,0.529411764705882
Backblaze,GBDT,NN,13,5,1
Backblaze,GBDT,NN,14,1,1
Backblaze,GBDT,NN,14,3,0.235294117647059
Backblaze,GBDT,NN,14,5,1
Backblaze,GBDT,NN,15,1,1
Backblaze,GBDT,NN,15,3,1
Backblaze,GBDT,NN,15,5,1
Backblaze,GBDT,NN,16,1,1
Backblaze,GBDT,NN,16,3,0.411764705882353
Backblaze,GBDT,NN,16,5,1
Backblaze,GBDT,NN,17,1,1
Backblaze,GBDT,NN,17,3,0.444444444444444
Backblaze,GBDT,NN,17,5,1
Backblaze,GBDT,NN,18,1,1
Backblaze,GBDT,NN,18,3,0.176470588235294
Backblaze,GBDT,NN,18,5,1
Backblaze,GBDT,NN,19,1,1
Backblaze,GBDT,NN,19,3,0.75
Backblaze,GBDT,NN,19,5,1
Backblaze,GBDT,NN,20,1,1
Backblaze,GBDT,NN,20,3,0.352941176470588
Backblaze,GBDT,NN,20,5,1
Backblaze,GBDT,NN,21,1,1
Backblaze,GBDT,NN,21,3,0.5
Backblaze,GBDT,NN,21,5,0.588235294117647
Backblaze,GBDT,NN,22,1,1
Backblaze,GBDT,NN,22,3,0.352941176470588
Backblaze,GBDT,NN,22,5,1
Backblaze,GBDT,NN,23,1,1
Backblaze,GBDT,NN,23,3,0.5
Backblaze,GBDT,NN,23,5,0.647058823529412
Backblaze,GBDT,NN,24,1,1
Backblaze,GBDT,NN,24,3,0.5
Backblaze,GBDT,NN,24,5,0.352941176470588
Backblaze,GBDT,NN,25,1,0
Backblaze,GBDT,NN,25,3,0.235294117647059
Backblaze,GBDT,NN,25,5,0.529411764705882
Backblaze,GBDT,NN,26,1,1
Backblaze,GBDT,NN,26,3,0.375
Backblaze,GBDT,NN,26,5,1
Backblaze,GBDT,NN,27,1,1
Backblaze,GBDT,NN,27,3,0.4
Backblaze,GBDT,NN,27,5,0.352941176470588
Backblaze,GBDT,NN,28,1,1
Backblaze,GBDT,NN,28,3,0.444444444444444
Backblaze,GBDT,NN,28,5,1
Backblaze,GBDT,NN,29,1,1
Backblaze,GBDT,NN,29,3,0.8
Backblaze,GBDT,NN,29,5,1
Backblaze,GBDT,NN,30,1,1
Backblaze,GBDT,NN,30,3,0.5
Backblaze,GBDT,NN,30,5,1
Backblaze,GBDT,NN,31,1,1
Backblaze,GBDT,NN,31,3,0.166666666666667
Backblaze,GBDT,NN,31,5,0.588235294117647
Backblaze,GBDT,NN,32,1,1
Backblaze,GBDT,NN,32,3,0.5
Backblaze,GBDT,NN,32,5,0.470588235294118
Backblaze,GBDT,NN,33,1,1
Backblaze,GBDT,NN,33,3,0.4
Backblaze,GBDT,NN,33,5,1
Backblaze,GBDT,NN,34,1,1
Backblaze,GBDT,NN,34,3,0.6
Backblaze,GBDT,NN,34,5,0.529411764705882
Backblaze,GBDT,NN,35,1,1
Backblaze,GBDT,NN,35,3,0.4
Backblaze,GBDT,NN,35,5,1
Backblaze,GBDT,NN,36,1,1
Backblaze,GBDT,NN,36,3,1
Backblaze,GBDT,NN,36,5,0.411764705882353
Backblaze,GBDT,RF,1,1,1
Backblaze,GBDT,RF,1,3,0.352941176470588
Backblaze,GBDT,RF,1,5,1
Backblaze,GBDT,RF,2,1,1
Backblaze,GBDT,RF,2,3,1
Backblaze,GBDT,RF,2,5,1
Backblaze,GBDT,RF,3,1,1
Backblaze,GBDT,RF,3,3,1
Backblaze,GBDT,RF,3,5,1
Backblaze,GBDT,RF,4,1,1
Backblaze,GBDT,RF,4,3,1
Backblaze,GBDT,RF,4,5,1
Backblaze,GBDT,RF,5,1,1
Backblaze,GBDT,RF,5,3,1
Backblaze,GBDT,RF,5,5,1
Backblaze,GBDT,RF,6,1,1
Backblaze,GBDT,RF,6,3,0.176470588235294
Backblaze,GBDT,RF,6,5,1
Backblaze,GBDT,RF,7,1,1
Backblaze,GBDT,RF,7,3,1
Backblaze,GBDT,RF,7,5,1
Backblaze,GBDT,RF,8,1,1
Backblaze,GBDT,RF,8,3,1
Backblaze,GBDT,RF,8,5,1
Backblaze,GBDT,RF,9,1,0.5
Backblaze,GBDT,RF,9,3,1
Backblaze,GBDT,RF,9,5,1
Backblaze,GBDT,RF,10,1,1
Backblaze,GBDT,RF,10,3,1
Backblaze,GBDT,RF,10,5,1
Backblaze,GBDT,RF,11,1,1
Backblaze,GBDT,RF,11,3,1
Backblaze,GBDT,RF,11,5,1
Backblaze,GBDT,RF,12,1,1
Backblaze,GBDT,RF,12,3,1
Backblaze,GBDT,RF,12,5,1
Backblaze,GBDT,RF,13,1,1
Backblaze,GBDT,RF,13,3,1
Backblaze,GBDT,RF,13,5,1
Backblaze,GBDT,RF,14,1,1
Backblaze,GBDT,RF,14,3,1
Backblaze,GBDT,RF,14,5,1
Backblaze,GBDT,RF,15,1,1
Backblaze,GBDT,RF,15,3,1
Backblaze,GBDT,RF,15,5,1
Backblaze,GBDT,RF,16,1,1
Backblaze,GBDT,RF,16,3,1
Backblaze,GBDT,RF,16,5,1
Backblaze,GBDT,RF,17,1,1
Backblaze,GBDT,RF,17,3,0.294117647058824
Backblaze,GBDT,RF,17,5,1
Backblaze,GBDT,RF,18,1,1
Backblaze,GBDT,RF,18,3,0.176470588235294
Backblaze,GBDT,RF,18,5,1
Backblaze,GBDT,RF,19,1,1
Backblaze,GBDT,RF,19,3,0.176470588235294
Backblaze,GBDT,RF,19,5,1
Backblaze,GBDT,RF,20,1,1
Backblaze,GBDT,RF,20,3,1
Backblaze,GBDT,RF,20,5,1
Backblaze,GBDT,RF,21,1,1
Backblaze,GBDT,RF,21,3,0.75
Backblaze,GBDT,RF,21,5,1
Backblaze,GBDT,RF,22,1,1
Backblaze,GBDT,RF,22,3,1
